video_key,video_id,program_vd,year_vd,lang,genre_vd,channel_vd,ats_vd,rating_vd,reach_vd,male_faces,female_faces,young_faces,adult_faces,middle_aged_faces,old_faces,light_faces,medium_faces,dark_faces,faces,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program_ln,year_ln,genre_ln,channel_ln,ats_ln,rating_ln,reach_ln
987,sV-D6eycILo,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,11164,11418,374,17669,4519,20,13338,7797,1447,22582,0,0,10,10,0,0,7,3,1043,710,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
988,WCrqFs5aFFM,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,12838,15753,344,22124,6123,0,18886,8777,928,28591,0,0,11,11,0,0,5,6,1320,909,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
989,JNV_A84lREk,POOVE UNAKKAGA,2021,TAMIL,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,27349,16927,529,26090,16914,743,31737,8864,3675,44276,0,0,11,11,0,0,7,4,1473,1007,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
990,QbPPe52X_Tg,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10199,6044,2935,10883,2038,387,9803,5710,730,16243,0,0,12,12,0,0,10,2,1848,1291,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
991,PWQjFvGA6D0,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,16385,8035,6668,13852,3425,475,15764,7461,1195,24420,0,0,19,19,0,0,14,5,1903,1407,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
992,Dry3-MeTbLE,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,15371,11129,6024,13479,5776,1221,19717,5744,1039,26500,1,0,15,15,0,0,10,5,2006,1435,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
993,GzALHafHO70,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10992,8155,1841,12376,4671,259,11574,6142,1431,19147,0,0,10,10,0,0,6,4,2133,1566,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
994,12P8aWW6yqw,ABHIYUM NANUM,2021,TAMIL,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23,10477,9161,3241,11025,4734,638,11949,6506,1183,19638,0,0,19,19,0,0,13,6,1978,1445,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
995,qBmKsJs2fUM,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,9050,10942,294,14912,4786,0,14905,4471,616,19992,0,0,13,13,0,0,6,7,1849,1276,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
996,UfNOE_eN7EI,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,4121,16894,562,17561,2892,0,16385,4280,350,21015,0,0,13,13,0,0,4,9,1954,1429,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
997,UsztkHh8ne4,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,9221,41234,6735,35396,8294,30,45389,4450,616,50455,0,0,36,36,0,0,30,6,1728,1240,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
998,wMK89NoLaaw,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,5949,19681,1665,19389,4576,0,22057,2999,574,25630,0,0,32,32,0,0,22,10,1918,1446,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
999,BcxSpb2S_fM,ANBE VAA,2021,TAMIL,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,7700,12988,511,15420,4757,0,16354,3678,656,20688,1,0,16,16,0,0,3,13,1809,1345,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
1000,JLyY1OnMprs,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,5424,7614,1215,8912,2807,104,9565,2779,694,13038,0,0,5,5,0,0,2,3,1793,1286,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
1001,jF3DidpkItw,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,4562,7342,1705,7421,2737,41,9048,1748,1108,11904,0,0,11,11,0,0,6,5,1728,1277,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
1002,nuTITulyTxw,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,7557,10041,3980,10380,3096,142,12084,4455,1059,17598,0,0,11,11,0,0,2,9,1654,1199,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
1003,E6FJPXtrywk,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,5891,8562,1721,8214,4464,54,10594,3539,320,14453,1,0,23,23,0,0,11,12,1899,1402,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
1004,yupCY9Kx5eY,BHARATHI KANNAMMA,2021,TAMIL,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,11262,3041,624,5569,7960,150,10053,3588,662,14303,0,0,13,13,0,0,8,5,1933,1374,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
1005,q6V3P5ZxVKI,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,12491,9847,879,15462,5344,653,15898,4446,1994,22338,0,0,9,9,0,0,4,5,1626,1160,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
1006,Ro1WZB5f3Ns,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,4869,9589,424,10261,3565,208,8550,3332,2576,14458,0,0,9,9,0,0,3,6,1462,998,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
1007,G6YRSkLNE5M,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,10890,12790,2177,16766,3995,742,17470,3264,2946,23680,0,0,31,31,0,0,26,5,306,156,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
1008,NOEtikL1HpY,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,6160,9708,1123,11776,2270,699,9479,3606,2783,15868,0,0,7,7,0,0,4,3,1297,879,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
1009,r8NLaGfbGPA,JOTHI,2021,TAMIL,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,3424,4295,767,5657,720,575,6032,992,695,7719,0,0,12,12,0,0,8,4,1074,737,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
1010,atsBTnzCAwI,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,8901,7431,631,10677,5024,0,10300,5306,726,16332,0,0,9,9,0,0,5,4,1678,1239,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
1011,qbS0apC2BQw,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,11657,19515,1552,26255,3365,0,27335,3117,720,31172,0,0,9,9,0,0,4,5,1658,1242,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
1012,qASY_0FGmCQ,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,10972,16068,515,22843,3682,0,21160,5197,683,27040,1,0,12,12,0,0,8,4,1906,1432,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
1013,ySCwT5-Zi0M,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,13476,18449,2587,26745,2556,37,26628,4432,865,31925,0,0,10,10,0,0,3,7,1555,1158,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
1014,5KVMxWe28WM,KAYAL,2022,TAMIL,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,17327,14376,1208,22124,8273,98,24823,5385,1495,31703,0,1,16,16,0,0,10,6,1701,1311,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
1015,hSa-4v2QGOw,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,15045,11732,875,23213,2688,1,18658,6364,1755,26777,0,0,9,9,0,0,7,2,1798,1243,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
1016,ziikxX-Jj3c,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,19017,9758,1531,25006,2204,34,18996,7238,2541,28775,0,0,11,11,0,0,9,2,1444,973,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
1017,SZ2GOp_amu4,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,11472,9599,551,18743,1777,0,13264,6600,1207,21071,0,0,19,19,0,0,12,7,1465,1022,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
1018,j_eB3rkK5H8,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,11629,13114,951,21899,1893,0,18595,5352,796,24743,0,0,16,16,0,0,11,5,1488,1044,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
1019,KT-lEOnhGao,SUNDARI,2022,TAMIL,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,8510,16090,1547,22183,870,0,16508,6984,1108,24600,1,0,7,7,0,0,4,3,1710,1115,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
1020,QSqo7yUKeCU,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,16197,5649,183,18773,2890,0,14092,6553,1201,21846,0,0,11,11,0,0,6,5,1992,1371,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1021,ZqT39pyNWpA,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,14047,14743,114,20864,6881,931,20778,7084,928,28790,0,0,10,10,0,0,6,4,1712,1157,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1022,bfJS1GUFj4M,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,9783,9826,144,13529,5110,826,11356,6446,1807,19609,0,0,9,9,0,0,5,4,2022,1464,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1023,KHEBFPXk6aQ,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,13332,13848,225,22023,4852,80,18723,7435,1022,27180,0,0,39,38,0,1,29,10,1909,1342,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1024,19Egt68BIO4,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,9333,11098,188,14457,5427,359,14823,4044,1564,20431,0,0,16,16,0,0,7,9,1456,1035,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
1025,WQjI1BNnSPM,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,13805,18351,318,24236,7500,102,28016,3617,523,32156,0,0,9,9,0,0,5,4,1776,1260,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
1026,9Qck18rIiN0,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,15366,25598,984,28983,10641,356,37094,2863,1007,40964,0,0,9,9,0,0,4,5,1730,1291,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
1027,H92qIn7SGIY,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,13590,20544,659,24014,9061,400,28671,3434,2029,34134,0,0,12,12,0,0,8,4,1862,1354,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
1028,Oj3PA6EkX6o,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,15838,22683,973,28984,8413,151,36127,1424,970,38521,0,0,11,11,0,0,6,5,1324,976,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
1029,JN5TT43MD4c,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,20228,25387,1316,33551,10385,363,41279,2745,1591,45615,0,0,10,10,0,0,5,5,1330,962,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
1030,075QSLCCTcs,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,6040,10674,137,14117,2460,0,11180,3992,1542,16714,0,0,6,6,0,0,4,2,1606,1107,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
1031,W7JDN_z0RT0,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,14853,23938,868,27107,9035,1781,29380,7794,1617,38791,1,0,26,26,0,0,12,14,1691,1203,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
1032,KH-bZtOimhI,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,7798,14782,699,16038,4510,1333,13584,5169,3827,22580,0,0,14,14,0,0,6,8,1320,933,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
1033,6M8wSWtDpHE,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,8644,6881,133,12952,1328,1112,9534,4183,1808,15525,0,0,10,10,0,0,5,5,1719,1258,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
1034,DYZyc9sctg0,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,4879,11372,166,12131,1541,2413,9818,4496,1937,16251,0,0,12,12,0,0,5,7,1201,855,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
1035,HV3znW44Dzk,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,6468,11103,405,14444,2716,6,11828,1369,4374,17571,0,0,11,11,0,0,4,7,1610,1103,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
1036,xDcmTO7YMnA,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,7383,13044,372,14664,5391,0,14090,2710,3627,20427,0,0,25,25,0,0,11,14,2009,1453,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
1037,xZ937ja-yTU,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,9197,12256,319,15083,6051,0,15635,1000,4818,21453,0,0,13,13,0,0,5,8,2033,1478,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
1038,V7T5l8OLqx4,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,11016,7212,384,11354,6487,3,11338,1865,5025,18228,1,0,9,9,0,0,5,4,2092,1510,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
1039,MV36MalH5WQ,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,1299,17017,230,17259,827,0,16629,785,902,18316,1,0,8,8,0,0,1,7,1922,1389,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
1040,NSnV35_rCK0,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,17164,13011,3034,22753,4370,18,21539,5470,3166,30175,0,0,10,10,0,0,5,5,1930,1376,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
1041,AxNLDfgoyZo,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,13133,10173,2055,16552,4650,49,15658,7346,302,23306,0,0,10,10,0,0,6,4,2031,1498,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
1042,UEowjXWIO48,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,8265,10232,2053,13725,2719,0,12246,5005,1246,18497,0,0,16,16,0,0,9,7,1556,1120,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
1043,zV9DfN_GiwM,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,10321,11740,1091,16320,4650,0,17161,4153,747,22061,0,0,11,11,0,0,7,4,1701,1238,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
1044,HQxBoXIQWxc,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,11075,8328,3076,11712,4615,0,12260,4846,2297,19403,0,0,10,10,0,0,6,4,1520,1075,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
1045,lNwg0-KDyNA,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,9105,8731,364,14708,2764,0,14850,2929,57,17836,0,0,8,8,0,0,4,4,1353,883,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
1046,fqpxWPZIO1k,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,8518,11429,406,15387,4154,0,15210,4536,201,19947,0,0,0,0,0,0,0,0,23,2,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
1047,Qgvyq2Mm_EQ,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,10620,6323,342,13981,2620,0,10692,5830,421,16943,0,0,14,14,0,0,9,5,1407,933,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
1048,k-cVQqVUuaM,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,6762,11122,135,15597,2152,0,13765,4063,56,17884,2,0,11,10,0,1,5,6,1359,899,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
1049,M4dj3jQaXcs,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,4520,12724,721,14327,2196,0,14770,2412,62,17244,1,0,14,14,0,0,10,4,1247,809,MOUNARAGAM,2018.0,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29
1050,gxZ1RS-pwsQ,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,9894,11349,318,17510,3415,0,19239,1673,331,21243,0,0,12,12,0,0,10,2,1513,1021,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
1051,dTM1-BMqN0o,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,12909,13712,1005,21469,4147,0,24967,1410,244,26621,2,0,10,10,0,0,7,3,1536,1045,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
1052,alc7msRI_WQ,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,5432,6789,393,8568,3256,4,11117,592,512,12221,3,0,12,12,0,0,8,4,1609,1096,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
1053,9I1KCpSRiDk,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,8750,7729,200,12751,3528,0,14387,1577,515,16479,1,0,11,11,0,0,7,4,1257,898,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
1054,gKd4O_4UoJA,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,16345,8063,619,20198,3591,0,23342,604,462,24408,1,0,13,13,0,0,7,6,1544,1007,SWATI CHINUKULU,2018.0,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12
1055,oVYPr8gcfqo,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,8460,13014,579,19106,1789,0,19292,1996,186,21474,1,0,0,0,0,0,0,0,1442,992,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
1056,jMgn6gyU2Q4,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,6121,9140,426,12092,2743,0,14836,324,101,15261,2,0,10,10,0,0,5,5,1369,894,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
1057,DzgAfj34120,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,3996,10845,582,12367,1892,0,14486,279,76,14841,1,0,13,13,0,0,6,7,1154,776,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
1058,-lcuxXH6aw0,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,4582,5496,209,8496,1373,0,9117,707,254,10078,0,0,10,10,0,0,5,5,1187,817,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
1059,G2kNxzqyI6U,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,2309,7515,294,8723,805,2,9275,508,41,9824,4,0,0,0,0,0,0,0,1104,724,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61
1060,YwBFxt5lgDw,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7293,12654,282,15103,3474,1088,17480,2447,20,19947,0,0,12,12,0,0,8,4,1350,898,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
1061,ldp0zR9kCNg,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,11058,10695,517,15535,5385,316,19670,2062,21,21753,2,0,0,0,0,0,0,0,1454,994,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
1062,i3ezoP55Tuc,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7730,14052,495,14332,5672,1283,18622,3128,32,21782,0,0,0,0,0,0,0,0,1833,1325,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
1063,n4QpKe6ggAE,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7739,11159,669,10520,7374,335,17591,1287,20,18898,0,0,11,11,0,0,7,4,1662,1124,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
1064,d-7sNrJaGNo,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,9027,8264,552,14116,2607,16,15462,1819,10,17291,1,0,9,9,0,0,6,3,1121,781,MANASU MAMATA,2018.0,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85
1065,VignHp-9FyA,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,5912,10057,132,13682,2140,15,11274,4565,130,15969,4,0,14,14,0,0,9,5,1721,1208,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
1066,vZE3rmzNOHY,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,4536,12217,70,13949,2704,30,13599,2967,187,16753,1,0,10,10,0,0,5,5,2004,1360,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
1067,j13CKyeAba8,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,8384,10180,739,13641,4003,181,15110,3178,276,18564,1,0,9,9,0,0,7,2,1881,1329,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
1068,-GNgn-ta9T8,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,6571,12714,302,18471,512,0,16867,2203,215,19285,2,0,10,10,0,0,6,4,1699,1169,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
1069,nB6fPreCKXI,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,8715,8783,90,15321,1971,116,12680,4682,136,17498,2,0,9,9,0,0,7,2,1700,1113,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44
