video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach,gender,person_name_count
hSa-4v2QGOw,TAMIL,0,0,9,9,0,0,7,2,1798,1243,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,male,9
hSa-4v2QGOw,TAMIL,0,0,9,9,0,0,7,2,1798,1243,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,female,9
huanQVvTXT4,TAMIL,1,0,14,14,0,0,8,6,1962,1424,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,male,14
huanQVvTXT4,TAMIL,1,0,14,14,0,0,8,6,1962,1424,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,female,14
hunu5S6fHPI,TAMIL,0,0,26,26,0,0,19,7,2089,1523,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,male,26
hunu5S6fHPI,TAMIL,0,0,26,26,0,0,19,7,2089,1523,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51,female,26
ieXecCllae4,TAMIL,1,0,34,34,0,0,29,5,2157,1617,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,male,34
ieXecCllae4,TAMIL,1,0,34,34,0,0,29,5,2157,1617,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,female,34
ikK3is1_RKo,TAMIL,0,0,13,13,0,0,9,4,2023,1418,ROJA,2020.0,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,male,13
ikK3is1_RKo,TAMIL,0,0,13,13,0,0,9,4,2023,1418,ROJA,2020.0,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69,female,13
ilyhrUB8rs4,TAMIL,0,0,10,10,0,0,4,6,1554,1055,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,male,10
ilyhrUB8rs4,TAMIL,0,0,10,10,0,0,4,6,1554,1055,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34,female,10
jF3DidpkItw,TAMIL,0,0,11,11,0,0,6,5,1728,1277,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,male,11
jF3DidpkItw,TAMIL,0,0,11,11,0,0,6,5,1728,1277,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,female,11
j_eB3rkK5H8,TAMIL,0,0,16,16,0,0,11,5,1488,1044,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,male,16
j_eB3rkK5H8,TAMIL,0,0,16,16,0,0,11,5,1488,1044,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,female,16
jqK7UwzCkDQ,TAMIL,0,0,13,13,0,0,8,5,2206,1612,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,male,13
jqK7UwzCkDQ,TAMIL,0,0,13,13,0,0,8,5,2206,1612,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5,female,13
jwaGq35h6Us,TAMIL,0,0,12,12,0,0,5,7,1901,1368,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,male,12
jwaGq35h6Us,TAMIL,0,0,12,12,0,0,5,7,1901,1368,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,female,12
kg5XFsaGolw,TAMIL,0,0,15,15,0,0,7,8,1679,1278,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,male,15
kg5XFsaGolw,TAMIL,0,0,15,15,0,0,7,8,1679,1278,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12,female,15
kvhU2zHKXm8,TAMIL,0,0,10,10,0,0,5,5,1167,837,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,male,10
kvhU2zHKXm8,TAMIL,0,0,10,10,0,0,5,5,1167,837,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,female,10
lGRg4bSMgAM,TAMIL,0,0,10,10,0,0,7,3,1784,1207,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,male,10
lGRg4bSMgAM,TAMIL,0,0,10,10,0,0,7,3,1784,1207,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43,female,10
lUk23xnWTZ4,TAMIL,0,0,16,16,0,0,10,6,647,426,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,male,16
lUk23xnWTZ4,TAMIL,0,0,16,16,0,0,10,6,647,426,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,female,16
lXjF1gP7Hks,TAMIL,0,0,11,11,0,0,7,4,1366,963,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,male,11
lXjF1gP7Hks,TAMIL,0,0,11,11,0,0,7,4,1366,963,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,female,11
mYF4ag9Glfk,TAMIL,0,0,13,13,0,0,6,7,2078,1477,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,male,13
mYF4ag9Glfk,TAMIL,0,0,13,13,0,0,6,7,2078,1477,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,female,13
m_ElHp2rEe8,TAMIL,0,0,7,7,0,0,4,3,1257,855,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,male,7
m_ElHp2rEe8,TAMIL,0,0,7,7,0,0,4,3,1257,855,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,female,7
mv2FxesPsic,TAMIL,0,0,10,10,0,0,6,4,1989,1413,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,male,10
mv2FxesPsic,TAMIL,0,0,10,10,0,0,6,4,1989,1413,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,female,10
nVpyvKaNAeI,TAMIL,0,0,21,21,0,0,14,7,1467,1053,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,male,21
nVpyvKaNAeI,TAMIL,0,0,21,21,0,0,14,7,1467,1053,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24,female,21
ngNitUw5Ufk,TAMIL,0,0,11,11,0,0,4,7,1894,1247,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,male,11
ngNitUw5Ufk,TAMIL,0,0,11,11,0,0,4,7,1894,1247,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86,female,11
nuTITulyTxw,TAMIL,0,0,11,11,0,0,2,9,1654,1199,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,male,11
nuTITulyTxw,TAMIL,0,0,11,11,0,0,2,9,1654,1199,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,female,11
nzsB1bm9__s,TAMIL,1,0,8,8,0,0,5,3,1989,1409,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,male,8
nzsB1bm9__s,TAMIL,1,0,8,8,0,0,5,3,1989,1409,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85,female,8
oAY9Scjmzn8,TAMIL,0,0,16,16,0,0,9,7,1650,1226,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,male,16
oAY9Scjmzn8,TAMIL,0,0,16,16,0,0,9,7,1650,1226,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,female,16
pXmlnPYNkCc,TAMIL,0,0,11,11,0,0,4,7,1649,1177,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,male,11
pXmlnPYNkCc,TAMIL,0,0,11,11,0,0,4,7,1649,1177,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82,female,11
pqo00laKqyQ,TAMIL,0,0,10,10,0,0,5,5,1162,830,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,male,10
pqo00laKqyQ,TAMIL,0,0,10,10,0,0,5,5,1162,830,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72,female,10
q6V3P5ZxVKI,TAMIL,0,0,9,9,0,0,4,5,1626,1160,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,male,9
q6V3P5ZxVKI,TAMIL,0,0,9,9,0,0,4,5,1626,1160,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,female,9
qASY_0FGmCQ,TAMIL,1,0,12,12,0,0,8,4,1906,1432,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,male,12
qASY_0FGmCQ,TAMIL,1,0,12,12,0,0,8,4,1906,1432,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,female,12
qBmKsJs2fUM,TAMIL,0,0,13,13,0,0,6,7,1849,1276,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,male,13
qBmKsJs2fUM,TAMIL,0,0,13,13,0,0,6,7,1849,1276,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,female,13
qbS0apC2BQw,TAMIL,0,0,9,9,0,0,4,5,1658,1242,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,male,9
qbS0apC2BQw,TAMIL,0,0,9,9,0,0,4,5,1658,1242,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,female,9
qi1gWZZM5ok,TAMIL,0,0,13,13,0,0,8,5,1756,1264,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,male,13
qi1gWZZM5ok,TAMIL,0,0,13,13,0,0,8,5,1756,1264,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,female,13
qq9qQok6xAw,TAMIL,1,0,13,13,0,0,8,5,1912,1369,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,male,13
qq9qQok6xAw,TAMIL,1,0,13,13,0,0,8,5,1912,1369,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,female,13
r-_jc0ZTwzY,TAMIL,1,0,8,8,0,0,4,4,668,428,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,male,8
r-_jc0ZTwzY,TAMIL,1,0,8,8,0,0,4,4,668,428,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91,female,8
r8NLaGfbGPA,TAMIL,0,0,12,12,0,0,8,4,1074,737,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,male,12
r8NLaGfbGPA,TAMIL,0,0,12,12,0,0,8,4,1074,737,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04,female,12
rb0Q3GhKEy0,TAMIL,0,0,17,17,0,0,10,7,1727,1323,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,male,17
rb0Q3GhKEy0,TAMIL,0,0,17,17,0,0,10,7,1727,1323,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,female,17
rykYsYihjDc,TAMIL,0,0,15,15,0,0,11,4,2032,1506,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,male,15
rykYsYihjDc,TAMIL,0,0,15,15,0,0,11,4,2032,1506,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,female,15
sHTpsrz2ol8,TAMIL,0,0,13,13,0,0,6,7,2225,1690,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,male,13
sHTpsrz2ol8,TAMIL,0,0,13,13,0,0,6,7,2225,1690,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66,female,13
sV-D6eycILo,TAMIL,0,0,10,10,0,0,7,3,1043,710,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,male,10
sV-D6eycILo,TAMIL,0,0,10,10,0,0,7,3,1043,710,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46,female,10
sueEvfWEvLM,TAMIL,0,0,8,8,0,0,3,5,1131,778,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,male,8
sueEvfWEvLM,TAMIL,0,0,8,8,0,0,3,5,1131,778,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,female,8
tDAHWLFt08k,TAMIL,0,0,12,12,0,0,6,6,1542,1097,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,male,12
tDAHWLFt08k,TAMIL,0,0,12,12,0,0,6,6,1542,1097,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5,female,12
tMjQB9A3qx0,TAMIL,0,0,15,15,0,0,8,7,2222,1740,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,male,15
tMjQB9A3qx0,TAMIL,0,0,15,15,0,0,8,7,2222,1740,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93,female,15
ukJUUT5JGQw,TAMIL,0,0,10,10,0,0,4,6,1180,796,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,male,10
ukJUUT5JGQw,TAMIL,0,0,10,10,0,0,4,6,1180,796,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,female,10
uqKk2l6CM2w,TAMIL,0,0,17,17,0,0,8,9,1304,928,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,male,17
uqKk2l6CM2w,TAMIL,0,0,17,17,0,0,8,9,1304,928,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,female,17
vb4nBZSqbFM,TAMIL,0,0,11,11,0,0,4,7,1626,1177,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,male,11
vb4nBZSqbFM,TAMIL,0,0,11,11,0,0,4,7,1626,1177,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07,female,11
vkeS17Feo14,TAMIL,0,0,16,16,0,0,6,10,1349,980,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,male,16
vkeS17Feo14,TAMIL,0,0,16,16,0,0,6,10,1349,980,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23,female,16
vpaNwEAxEWk,TAMIL,0,0,6,6,0,0,2,4,1382,997,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,male,6
vpaNwEAxEWk,TAMIL,0,0,6,6,0,0,2,4,1382,997,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54,female,6
wMK89NoLaaw,TAMIL,0,0,32,32,0,0,22,10,1918,1446,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,male,32
wMK89NoLaaw,TAMIL,0,0,32,32,0,0,22,10,1918,1446,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45,female,32
watCx2J1jDQ,TAMIL,0,0,20,20,0,0,11,9,1367,978,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,male,20
watCx2J1jDQ,TAMIL,0,0,20,20,0,0,11,9,1367,978,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,female,20
wiO4Y_diuNs,TAMIL,0,0,16,16,0,0,9,7,1483,1061,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,male,16
wiO4Y_diuNs,TAMIL,0,0,16,16,0,0,9,7,1483,1061,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01,female,16
wl2-iBY57-0,TAMIL,0,0,27,26,0,1,14,13,2179,1606,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,male,27
wl2-iBY57-0,TAMIL,0,0,27,26,0,1,14,13,2179,1606,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2,female,26
wxkcnhZp0js,TAMIL,0,0,12,12,0,0,5,7,1062,685,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,male,12
wxkcnhZp0js,TAMIL,0,0,12,12,0,0,5,7,1062,685,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09,female,12
xDcmTO7YMnA,TAMIL,0,0,25,25,0,0,11,14,2009,1453,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,male,25
xDcmTO7YMnA,TAMIL,0,0,25,25,0,0,11,14,2009,1453,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,female,25
xRZUXs8PW1I,TAMIL,0,0,18,18,0,0,14,4,1725,1222,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,male,18
xRZUXs8PW1I,TAMIL,0,0,18,18,0,0,14,4,1725,1222,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69,female,18
xZ937ja-yTU,TAMIL,0,0,13,13,0,0,5,8,2033,1478,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,male,13
xZ937ja-yTU,TAMIL,0,0,13,13,0,0,5,8,2033,1478,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,female,13
xdm_s-ug2zw,TAMIL,0,0,8,8,0,0,2,6,1638,1210,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,male,8
xdm_s-ug2zw,TAMIL,0,0,8,8,0,0,2,6,1638,1210,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18,female,8
xlWBh9mHowI,TAMIL,0,0,8,8,0,0,5,3,1439,1033,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,male,8
xlWBh9mHowI,TAMIL,0,0,8,8,0,0,5,3,1439,1033,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23,female,8
xmnehJliME4,TAMIL,1,0,7,7,0,0,4,3,1075,709,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,male,7
xmnehJliME4,TAMIL,1,0,7,7,0,0,4,3,1075,709,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31,female,7
ySCwT5-Zi0M,TAMIL,0,0,10,10,0,0,3,7,1555,1158,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,male,10
ySCwT5-Zi0M,TAMIL,0,0,10,10,0,0,3,7,1555,1158,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7,female,10
yupCY9Kx5eY,TAMIL,0,0,13,13,0,0,8,5,1933,1374,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,male,13
yupCY9Kx5eY,TAMIL,0,0,13,13,0,0,8,5,1933,1374,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73,female,13
zHI0ui0qx3I,TAMIL,0,0,11,11,0,0,9,2,1158,758,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,male,11
zHI0ui0qx3I,TAMIL,0,0,11,11,0,0,9,2,1158,758,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89,female,11
zLcilvuTWgs,TAMIL,0,0,8,8,0,0,2,6,1487,1029,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,male,8
zLcilvuTWgs,TAMIL,0,0,8,8,0,0,2,6,1487,1029,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4,female,8
zV9DfN_GiwM,TAMIL,0,0,11,11,0,0,7,4,1701,1238,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,male,11
zV9DfN_GiwM,TAMIL,0,0,11,11,0,0,7,4,1701,1238,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,female,11
ziikxX-Jj3c,TAMIL,0,0,11,11,0,0,9,2,1444,973,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,male,11
ziikxX-Jj3c,TAMIL,0,0,11,11,0,0,9,2,1444,973,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05,female,11
-0CxY8ee6tE,TELUGU,0,0,78,77,0,1,68,10,217,82,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68,male,78
-0CxY8ee6tE,TELUGU,0,0,78,77,0,1,68,10,217,82,NUMBER 1 KODALU,2022.0,DRAMA/SOAP,Zee Telugu,59.93340732519423,5.2,8.68,female,77
-2pLywtwpEY,TELUGU,0,0,12,12,0,0,7,5,1556,1029,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,male,12
-2pLywtwpEY,TELUGU,0,0,12,12,0,0,7,5,1556,1029,PREMA ENTHA MADHURAM,2020.0,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,female,12
-DG3ObKr6Ys,TELUGU,2,0,29,29,0,0,22,7,1725,1206,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,male,29
-DG3ObKr6Ys,TELUGU,2,0,29,29,0,0,22,7,1725,1206,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,female,29
-GNgn-ta9T8,TELUGU,2,0,10,10,0,0,6,4,1699,1169,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,male,10
-GNgn-ta9T8,TELUGU,2,0,10,10,0,0,6,4,1699,1169,NAA PERU MEENAKSHI,2018.0,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,female,10
-fWzvsuV1m8,TELUGU,0,0,26,25,0,1,14,12,1450,989,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,male,26
-fWzvsuV1m8,TELUGU,0,0,26,25,0,1,14,12,1450,989,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,female,25
-lcuxXH6aw0,TELUGU,0,0,10,10,0,0,5,5,1187,817,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,male,10
-lcuxXH6aw0,TELUGU,0,0,10,10,0,0,5,5,1187,817,MUDDA MANDARAM,2018.0,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,female,10
-ltMgYP48Vk,TELUGU,0,0,0,0,0,0,0,0,1,0,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,male,0
-ltMgYP48Vk,TELUGU,0,0,0,0,0,0,0,0,1,0,GORINTAKU,2019.0,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,female,0
01VygewDr-M,TELUGU,2,0,0,0,0,0,0,0,1772,1186,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2,male,0
01VygewDr-M,TELUGU,2,0,0,0,0,0,0,0,1772,1186,TRINAYANI,2022.0,DRAMA/SOAP,Zee Telugu,61.957119296316655,5.7,9.2,female,0
1HrSc6Je3Tc,TELUGU,0,0,11,11,0,0,5,6,926,655,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,male,11
1HrSc6Je3Tc,TELUGU,0,0,11,11,0,0,5,6,926,655,KALYANA VAIBHOGAME,2018.0,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,female,11
1N4ZDgS73DM,TELUGU,0,0,12,12,0,0,4,8,1156,774,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,male,12
1N4ZDgS73DM,TELUGU,0,0,12,12,0,0,4,8,1156,774,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,female,12
1PkyTluBiaE,TELUGU,1,0,20,20,0,0,12,8,1599,1057,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,male,20
1PkyTluBiaE,TELUGU,1,0,20,20,0,0,12,8,1599,1057,YAMALEELA,2020.0,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,female,20
1SX2SQviZp0,TELUGU,0,0,0,0,0,0,0,0,1556,1020,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86,male,0
1SX2SQviZp0,TELUGU,0,0,0,0,0,0,0,0,1556,1020,TRINAYANI,2021.0,DRAMA/SOAP,Zee Telugu,62.695749440715886,6.81,10.86,female,0
21L9TVD9eio,TELUGU,0,0,5,5,0,0,3,2,130,50,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,male,5
21L9TVD9eio,TELUGU,0,0,5,5,0,0,3,2,130,50,DEVATHA - Anubandhala alayam,2020.0,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,female,5
3TvhBmAsu4k,TELUGU,0,0,11,11,0,0,6,5,1593,1136,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,male,11
3TvhBmAsu4k,TELUGU,0,0,11,11,0,0,6,5,1593,1136,VADINAMMA,2019.0,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,female,11
