video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach
C6fXqXQVzFI,TAMIL,0,0,11,11,0,0,5,6,1792,1338,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18
CaNib1X9VeI,TAMIL,0,0,8,8,0,0,5,3,1443,1007,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43
D8MAcIhXUdM,TAMIL,0,0,10,10,0,0,5,5,1957,1434,ROJA,2020.0,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69
DRhq043dBlo,TAMIL,0,0,11,11,0,0,4,7,2070,1541,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18
DUmiq4apIXQ,TAMIL,0,0,5,5,0,0,1,4,1212,902,SUNDARI,2021.0,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2
DYZyc9sctg0,TAMIL,0,0,12,12,0,0,5,7,1201,855,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
Dry3-MeTbLE,TAMIL,1,0,15,15,0,0,10,5,2006,1435,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
E6FJPXtrywk,TAMIL,1,0,23,23,0,0,11,12,1899,1402,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
EhDz2bmWvNo,TAMIL,0,0,11,11,0,0,7,4,1137,738,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09
F7oAhL7f9cM,TAMIL,0,0,12,12,0,0,7,5,1544,1082,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01
FEfMxFUqMm4,TAMIL,0,1,14,14,0,0,5,9,1661,1194,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5
G6YRSkLNE5M,TAMIL,0,0,31,31,0,0,26,5,306,156,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
GapUKzy8ybg,TAMIL,0,0,29,29,0,0,24,5,2091,1574,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69
GzALHafHO70,TAMIL,0,0,10,10,0,0,6,4,2133,1566,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
H92qIn7SGIY,TAMIL,0,0,12,12,0,0,8,4,1862,1354,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
HBogwZb3K9s,TAMIL,0,0,11,11,0,0,5,6,1339,973,RAASATHI,2019.0,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65
HIl4SdXWphs,TAMIL,0,0,15,15,0,0,11,4,2001,1492,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51
HQxBoXIQWxc,TAMIL,0,0,10,10,0,0,6,4,1520,1075,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
HV3znW44Dzk,TAMIL,0,0,11,11,0,0,4,7,1610,1103,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
IEkPYVEtO2s,TAMIL,0,0,22,22,0,0,15,7,2109,1527,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23
IQqurNtvI10,TAMIL,1,0,8,8,0,0,3,5,1031,686,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91
IrLfD3H2koY,TAMIL,0,0,9,9,0,0,5,4,986,699,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18
J-7pzsNtQkE,TAMIL,0,0,14,14,0,0,9,5,1702,1225,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24
JLyY1OnMprs,TAMIL,0,0,5,5,0,0,2,3,1793,1286,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
JN5TT43MD4c,TAMIL,0,0,10,10,0,0,5,5,1330,962,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
JNV_A84lREk,TAMIL,0,0,11,11,0,0,7,4,1473,1007,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
JmsG0qdZuvE,TAMIL,0,0,6,6,0,0,2,4,1130,733,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09
JqAsyU5GSsk,TAMIL,1,0,27,27,0,0,21,6,1939,1354,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69
K0oe6QIKr58,TAMIL,0,0,13,13,0,0,8,5,2489,1977,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93
KH-bZtOimhI,TAMIL,0,0,14,14,0,0,6,8,1320,933,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
KHEBFPXk6aQ,TAMIL,0,0,39,38,0,1,29,10,1909,1342,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
KL5Rdn38Ga0,TAMIL,0,0,27,27,0,0,18,9,2032,1446,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5
KSLj1Q542pg,TAMIL,0,0,13,13,0,0,7,6,1825,1369,RAASATHI,2019.0,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65
KT-lEOnhGao,TAMIL,1,0,7,7,0,0,4,3,1710,1115,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
KYcUPk3boYY,TAMIL,1,0,63,61,0,2,48,15,1770,1305,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23
L-rKG7hGBX4,TAMIL,0,0,10,10,0,0,7,3,1524,1058,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43
L_HXZmqeveI,TAMIL,0,0,9,9,0,0,3,6,1025,703,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31
LaP-2cL3y2E,TAMIL,1,0,5,5,0,0,2,3,1081,707,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
LyJPEyn_x40,TAMIL,0,0,11,11,0,0,7,4,951,561,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85
M6x4ay61bfk,TAMIL,0,0,10,10,0,0,3,7,1299,867,SUNDARI,2021.0,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2
M8v6_jtKAVU,TAMIL,0,0,13,13,0,0,6,7,1980,1403,POOVE UNAKKAGA,2020.0,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68
MV36MalH5WQ,TAMIL,1,0,8,8,0,0,1,7,1922,1389,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
NOEtikL1HpY,TAMIL,0,0,7,7,0,0,4,3,1297,879,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
NSNEyR4c7Nc,TAMIL,0,0,10,10,0,0,5,5,1451,979,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43
NSnV35_rCK0,TAMIL,0,0,10,10,0,0,5,5,1930,1376,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
OEjLrHsvIIM,TAMIL,0,1,10,10,0,0,6,4,1706,1238,KAYAL,2021.0,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29
OKTVU9Jf9sU,TAMIL,0,0,19,19,0,0,12,7,1764,1322,KAYAL,2021.0,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29
OKYNKeRMAvY,TAMIL,0,0,13,13,0,0,5,8,1787,1269,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72
Oj3PA6EkX6o,TAMIL,0,0,11,11,0,0,6,5,1324,976,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
P6zuEXC2vmE,TAMIL,0,0,13,13,0,0,4,9,1451,1039,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72
PChUrWftRGQ,TAMIL,0,0,11,11,0,0,5,6,1700,1180,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85
POv3dGzL6vs,TAMIL,1,0,12,12,0,0,5,7,1563,1106,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34
PQhvb7kTvlU,TAMIL,0,0,10,10,0,0,5,5,1884,1395,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66
PWQjFvGA6D0,TAMIL,0,0,19,19,0,0,14,5,1903,1407,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
Q6jBTjC8Nag,TAMIL,0,0,16,16,0,0,11,5,1639,1172,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54
QDsQ52wn-Eg,TAMIL,0,0,10,10,0,0,4,6,1556,1115,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82
QSdeQabXI-w,TAMIL,0,0,16,16,0,0,10,6,1193,847,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2
QSqo7yUKeCU,TAMIL,0,0,11,11,0,0,6,5,1992,1371,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
QbPPe52X_Tg,TAMIL,0,0,12,12,0,0,10,2,1848,1291,ABHIYUM NANUM,2021.0,DRAMA/SOAP,Sun TV,53.7828947368421,7.11,13.23
Qw_-LzGktPc,TAMIL,0,0,8,8,0,0,4,4,2205,1571,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82
R-ih5n6ZOcw,TAMIL,0,0,20,20,0,0,12,8,1836,1298,SUNDARI,2021.0,DRAMA/SOAP,Sun TV,61.306256860592754,8.09,13.2
Ro1WZB5f3Ns,TAMIL,0,0,9,9,0,0,3,6,1462,998,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
S7asYgJOAxI,TAMIL,0,0,5,5,0,0,2,3,1555,1047,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43
SBp_ggJnQ3c,TAMIL,0,0,13,13,0,0,7,6,1482,1044,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54
SIej8qqFKn0,TAMIL,0,0,7,7,0,0,3,4,1053,736,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34
SY-UlNhuxJs,TAMIL,0,0,19,19,0,0,10,9,966,641,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91
SZ2GOp_amu4,TAMIL,0,0,19,19,0,0,12,7,1465,1022,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
Taygsv6sXT8,TAMIL,0,0,12,12,0,0,6,6,2288,1738,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12
TmMTUpPbXyo,TAMIL,0,0,13,13,0,0,5,8,1149,774,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34
UEowjXWIO48,TAMIL,0,0,16,16,0,0,9,7,1556,1120,ABHIYUM NANUM,2022.0,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84
UfNOE_eN7EI,TAMIL,0,0,13,13,0,0,4,9,1954,1429,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
UsztkHh8ne4,TAMIL,0,0,36,36,0,0,30,6,1728,1240,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
V7T5l8OLqx4,TAMIL,1,0,9,9,0,0,5,4,2092,1510,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
VbYTclvZ_P0,TAMIL,1,0,10,10,0,0,4,6,1520,970,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34
VplZ84Iajjk,TAMIL,0,0,14,14,0,0,8,6,1548,1090,RAASATHI,2019.0,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65
W7JDN_z0RT0,TAMIL,1,0,26,26,0,0,12,14,1691,1203,ROJA,2022.0,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37
WCrqFs5aFFM,TAMIL,0,0,11,11,0,0,5,6,1320,909,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
WQjI1BNnSPM,TAMIL,0,0,9,9,0,0,5,4,1776,1260,KANNANA KANNE,2022.0,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84
X99iCy4jdBQ,TAMIL,0,0,9,9,0,0,3,6,1038,696,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31
XRu9UKg7aP0,TAMIL,0,2,8,8,0,0,2,6,2170,1614,KAYAL,2021.0,DRAMA/SOAP,Sun TV,67.32133115111839,10.29,15.29
XaxiT3HL6dw,TAMIL,0,0,10,10,0,0,5,5,1731,1215,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72
XpsxCBNzgrI,TAMIL,0,0,14,14,0,0,7,7,2057,1496,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5
YNUnMKCLDIE,TAMIL,0,0,29,29,0,0,20,9,2241,1654,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5
YaTdy-oAtBw,TAMIL,0,1,12,12,0,0,4,8,1769,1257,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5
ZNEXdl-bP_o,TAMIL,0,0,13,13,0,0,9,4,1700,1173,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54
Zm4RVFAe5eg,TAMIL,0,0,36,35,0,1,23,13,1978,1510,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12
ZqT39pyNWpA,TAMIL,0,0,10,10,0,0,6,4,1712,1157,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
_Dv69u_b13Y,TAMIL,0,0,0,0,0,0,0,0,1410,918,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09
_GiICwESSPY,TAMIL,1,0,12,11,0,1,6,6,1873,1341,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89
_QWZ4BDvx5Y,TAMIL,0,0,12,12,0,0,4,8,1342,893,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
_aG5UXUByn8,TAMIL,0,0,8,8,0,0,8,0,2157,1631,DEIVA MAGAL,2018.0,DRAMA/SOAP,Sun TV,71.44438295517432,17.32,24.23
a5fWUvHLEbI,TAMIL,0,0,10,10,0,0,8,2,1720,1261,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23
afq6xAwyKZo,TAMIL,0,0,9,9,0,0,7,2,1024,702,POOVE UNAKKAGA,2020.0,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68
atsBTnzCAwI,TAMIL,0,0,9,9,0,0,5,4,1678,1239,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
bIJLAMDkvxY,TAMIL,0,0,13,13,0,0,7,6,1404,969,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5
bZsfyEveZpM,TAMIL,0,0,11,11,0,0,5,6,944,668,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01
bfJS1GUFj4M,TAMIL,0,0,9,9,0,0,5,4,2022,1464,VANATHAI POLA,2022.0,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69
bh8W9QjRE6U,TAMIL,0,0,11,11,0,0,6,5,2192,1651,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12
cYJjjqaVk1M,TAMIL,0,0,15,15,0,0,10,5,2020,1456,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51
dPOpk8Tksbo,TAMIL,0,0,12,12,0,0,10,2,2136,1547,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89
dxidfns-Bjs,TAMIL,0,0,15,15,0,0,10,5,1687,1229,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5
ePyLoSFm49g,TAMIL,0,0,13,13,0,0,7,6,1943,1349,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85
eRMAiKIgqHA,TAMIL,0,0,25,25,0,0,13,12,1871,1407,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23
eYz-Co8F0E4,TAMIL,0,0,15,15,0,0,9,6,1637,1110,POOVE UNAKKAGA,2020.0,DRAMA/SOAP,Sun TV,54.04750363548231,9.01,16.68
eq_WMWCwwSA,TAMIL,0,0,4,4,0,0,3,1,10,3,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09
fPntzGB_Vpo,TAMIL,0,0,13,13,0,0,7,6,1530,1072,RAASATHI,2019.0,DRAMA/SOAP,Sun TV,59.27352779306549,8.09,13.65
fr5UKMTY_5Y,TAMIL,0,0,8,8,0,0,4,4,1494,1059,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86
gRzkltbKJyM,TAMIL,0,0,14,14,0,0,5,9,1000,708,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31
gkbQqIE6AiI,TAMIL,0,0,43,42,0,1,29,14,1731,1227,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86
h601o0ZUgOE,TAMIL,0,0,11,11,0,0,4,7,961,646,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4
hSa-4v2QGOw,TAMIL,0,0,9,9,0,0,7,2,1798,1243,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
huanQVvTXT4,TAMIL,1,0,14,14,0,0,8,6,1962,1424,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07
hunu5S6fHPI,TAMIL,0,0,26,26,0,0,19,7,2089,1523,VANATHAI POLA,2020.0,DRAMA/SOAP,Sun TV,61.306256860592754,11.35,18.51
ieXecCllae4,TAMIL,1,0,34,34,0,0,29,5,2157,1617,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07
ikK3is1_RKo,TAMIL,0,0,13,13,0,0,9,4,2023,1418,ROJA,2020.0,DRAMA/SOAP,Sun TV,59.887005649717516,10.0,16.69
ilyhrUB8rs4,TAMIL,0,0,10,10,0,0,4,6,1554,1055,CHANDRALEKHA,2019.0,DRAMA/SOAP,Sun TV,61.95358877495953,4.54,7.34
jF3DidpkItw,TAMIL,0,0,11,11,0,0,6,5,1728,1277,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
j_eB3rkK5H8,TAMIL,0,0,16,16,0,0,11,5,1488,1044,SUNDARI,2022.0,DRAMA/SOAP,Sun TV,65.7647708448371,9.24,14.05
jqK7UwzCkDQ,TAMIL,0,0,13,13,0,0,8,5,2206,1612,NAAYAGI,2019.0,DRAMA/SOAP,Sun TV,69.7086311159978,12.2,17.5
jwaGq35h6Us,TAMIL,0,0,12,12,0,0,5,7,1901,1368,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82
kg5XFsaGolw,TAMIL,0,0,15,15,0,0,7,8,1679,1278,KALYANA VEEDU,2019.0,DRAMA/SOAP,Sun TV,62.41721854304636,10.06,16.12
kvhU2zHKXm8,TAMIL,0,0,10,10,0,0,5,5,1167,837,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72
lGRg4bSMgAM,TAMIL,0,0,10,10,0,0,7,3,1784,1207,LAKSHMI STORES,2020.0,DRAMA/SOAP,Sun TV,67.50962067069818,8.39,12.43
lUk23xnWTZ4,TAMIL,0,0,16,16,0,0,10,6,647,426,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91
lXjF1gP7Hks,TAMIL,0,0,11,11,0,0,7,4,1366,963,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82
mYF4ag9Glfk,TAMIL,0,0,13,13,0,0,6,7,2078,1477,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86
m_ElHp2rEe8,TAMIL,0,0,7,7,0,0,4,3,1257,855,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01
mv2FxesPsic,TAMIL,0,0,10,10,0,0,6,4,1989,1413,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4
nVpyvKaNAeI,TAMIL,0,0,21,21,0,0,14,7,1467,1053,ROJA,2021.0,DRAMA/SOAP,Sun TV,67.89092932665554,10.35,15.24
ngNitUw5Ufk,TAMIL,0,0,11,11,0,0,4,7,1894,1247,LAKSHMI STORES,2019.0,DRAMA/SOAP,Sun TV,61.27502634351949,6.66,10.86
nuTITulyTxw,TAMIL,0,0,11,11,0,0,2,9,1654,1199,BHARATHI KANNAMMA,2021.0,DRAMA/SOAP,STAR Vijay,60.294117647058826,6.47,10.73
nzsB1bm9__s,TAMIL,1,0,8,8,0,0,5,3,1989,1409,VANATHAI POLA,2021.0,DRAMA/SOAP,Sun TV,64.03033586132177,9.51,14.85
oAY9Scjmzn8,TAMIL,0,0,16,16,0,0,9,7,1650,1226,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2
pXmlnPYNkCc,TAMIL,0,0,11,11,0,0,4,7,1649,1177,SEMBARUTHI,2019.0,DRAMA/SOAP,Zee Tamil,51.68820341809087,6.11,11.82
pqo00laKqyQ,TAMIL,0,0,10,10,0,0,5,5,1162,830,ROJA,2019.0,DRAMA/SOAP,Sun TV,62.95707472178061,9.26,14.72
q6V3P5ZxVKI,TAMIL,0,0,9,9,0,0,4,5,1626,1160,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
qASY_0FGmCQ,TAMIL,1,0,12,12,0,0,8,4,1906,1432,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
qBmKsJs2fUM,TAMIL,0,0,13,13,0,0,6,7,1849,1276,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
qbS0apC2BQw,TAMIL,0,0,9,9,0,0,4,5,1658,1242,KAYAL,2022.0,DRAMA/SOAP,Sun TV,68.75343218012081,10.11,14.7
qi1gWZZM5ok,TAMIL,0,0,13,13,0,0,8,5,1756,1264,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89
qq9qQok6xAw,TAMIL,1,0,13,13,0,0,8,5,1912,1369,KULADEIVAM,2018.0,DRAMA/SOAP,Sun TV,60.770089285714285,12.09,19.89
r-_jc0ZTwzY,TAMIL,1,0,8,8,0,0,4,4,668,428,CHANDRAKUMARI,2019.0,DRAMA/SOAP,Sun TV,49.88814317673378,4.94,9.91
r8NLaGfbGPA,TAMIL,0,0,12,12,0,0,8,4,1074,737,JOTHI,2021.0,DRAMA/SOAP,Sun TV,39.04109589041096,5.87,15.04
rb0Q3GhKEy0,TAMIL,0,0,17,17,0,0,10,7,1727,1323,AZHAGU,2018.0,DRAMA/SOAP,Sun TV,60.95396561286744,11.69,19.18
rykYsYihjDc,TAMIL,0,0,15,15,0,0,11,4,2032,1506,NAAYAGI,2018.0,DRAMA/SOAP,Sun TV,69.8019801980198,13.74,19.69
sHTpsrz2ol8,TAMIL,0,0,13,13,0,0,6,7,2225,1690,KANMANI,2019.0,DRAMA/SOAP,Sun TV,60.06582556226001,10.01,16.66
sV-D6eycILo,TAMIL,0,0,10,10,0,0,7,3,1043,710,POOVE UNAKKAGA,2021.0,DRAMA/SOAP,Sun TV,62.51402918069585,7.17,11.46
sueEvfWEvLM,TAMIL,0,0,8,8,0,0,3,5,1131,778,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01
tDAHWLFt08k,TAMIL,0,0,12,12,0,0,6,6,1542,1097,AZHAGU,2019.0,DRAMA/SOAP,Sun TV,57.92079207920792,7.82,13.5
tMjQB9A3qx0,TAMIL,0,0,15,15,0,0,8,7,2222,1740,KALYANA VEEDU,2018.0,DRAMA/SOAP,Sun TV,62.59711431742508,11.22,17.93
ukJUUT5JGQw,TAMIL,0,0,10,10,0,0,4,6,1180,796,KANNANA KANNE,2021.0,DRAMA/SOAP,Sun TV,63.140852671343765,8.46,13.4
uqKk2l6CM2w,TAMIL,0,0,17,17,0,0,8,9,1304,928,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23
vb4nBZSqbFM,TAMIL,0,0,11,11,0,0,4,7,1626,1177,KALYANA VEEDU,2020.0,DRAMA/SOAP,Sun TV,55.95854922279793,7.88,14.07
vkeS17Feo14,TAMIL,0,0,16,16,0,0,6,10,1349,980,NAAYAGI,2020.0,DRAMA/SOAP,Sun TV,60.73354908306364,7.43,12.23
vpaNwEAxEWk,TAMIL,0,0,6,6,0,0,2,4,1382,997,ABHIYUM NANUM,2020.0,DRAMA/SOAP,Sun TV,55.543652919121584,9.18,16.54
wMK89NoLaaw,TAMIL,0,0,32,32,0,0,22,10,1918,1446,ANBE VAA,2021.0,DRAMA/SOAP,Sun TV,61.148272017837236,7.01,11.45
watCx2J1jDQ,TAMIL,0,0,20,20,0,0,11,9,1367,978,NANDINI,2018.0,DRAMA/SOAP,Sun TV,61.39139670738184,8.17,13.31
wiO4Y_diuNs,TAMIL,0,0,16,16,0,0,9,7,1483,1061,MAYA,2018.0,DRAMA/SOAP,Sun TV,53.06233062330623,7.43,14.01
wl2-iBY57-0,TAMIL,0,0,27,26,0,1,14,13,2179,1606,VANI RANI,2018.0,DRAMA/SOAP,Sun TV,57.52359800111049,9.89,17.2
wxkcnhZp0js,TAMIL,0,0,12,12,0,0,5,7,1062,685,RAASATHI,2020.0,DRAMA/SOAP,Sun TV,60.836909871244636,7.36,12.09
xDcmTO7YMnA,TAMIL,0,0,25,25,0,0,11,14,2009,1453,ANANDHA RAAGAM,2022.0,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65
